Iterations,MLUPS
0,72
1,78
2,84
3,90
4,96
5,102
6,108
7,114
8,120
9,126
10,132
11,138
12,144
13,150
14,156
15,162
16,168
17,174
18,180
19,186
20,192
21,198
22,102
23,105
24,108
25,111
26,114
27,117
28,120
29,123
30,126
31,129
32,132
33,135
34,138
35,141
36,144
37,147
38,150
39,153
40,156
41,159
42,162
43,110
44,112
45,114
46,116
47,118
48,120
49,122
50,124
51,126
52,128
53,130
54,132
55,134
56,136
57,138
58,140
59,142
60,144
61,146
62,148
63,150
64,152
65,115.5
66,117
67,118.5
68,120
69,121.5
70,123
71,124.5
72,126
73,127.5
74,129
75,130.5
76,132
77,133.5
78,135
79,136.5
80,138
81,139.5
82,141
83,142.5
84,144
85,145.5
86,117.6
87,118.8
88,120
89,121.2
90,122.4
91,123.6
92,124.8
93,126
94,127.2
95,128.4
96,129.6
97,130.8
98,132
99,133.2
100,134.4
101,135.6
102,136.8
103,138
104,139.2
105,140.4
106,141.6
107,119
108,120
109,121
110,122
111,123
112,124
113,125
114,126
115,127
116,128
117,129
118,130
119,131
120,132
121,133
122,134
123,135
124,136
125,137
126,138
127,139
128,140
129,120.85714
130,121.71429
131,122.57143
132,123.42857
133,124.28571
134,125.14286
135,126
136,126.85714
137,127.71429
138,128.57143
139,129.42857
140,130.28572
141,131.14285
142,132
143,132.85715
144,133.71428
145,134.57143
146,135.42857
147,136.28572
148,137.14285
149,138
150,121.5
151,122.25
152,123
153,123.75
154,124.5
155,125.25
156,126
157,126.75
158,127.5
159,128.25
160,129
161,129.75
162,130.5
163,131.25
164,132
165,132.75
166,133.5
167,134.25
168,135
169,135.75
170,136.5
171,137.25
172,122.666664
173,123.333336
174,124
175,124.666664
176,125.333336
177,126
178,126.666664
179,127.333336
180,128
181,128.66667
182,129.33333
183,130
184,130.66667
185,131.33333
186,132
187,132.66667
188,133.33333
189,134
190,134.66667
191,135.33333
192,136
193,123
194,123.6
195,124.2
196,124.8
197,125.4
