Iterations,MLUPS
0,0
1,83.85381
2,150.47424
3,205.1423
4,240.71867
5,279.21387
6,310.37497
7,331.6067
8,355.17886
9,378.02054
10,391.23618
11,407.4892
12,422.42526
13,436.19742
14,448.3927
15,460.74643
16,462.6759
17,473.75693
18,482.59933
19,490.92313
20,498.025
21,506.22015
22,508.68387
23,516.3355
24,521.5387
25,524.7311
26,526.6393
27,532.4078
28,533.82434
29,538.1021
30,542.3009
31,543.46796
32,547.66235
33,552.24615
34,553.2509
35,557.0695
36,560.6429
37,563.76746
38,566.0842
39,569.8407
40,570.2984
41,573.04114
42,575.5419
43,573.7216
44,576.6035
45,579.38617
46,577.4538
47,579.5891
48,581.8073
49,581.75824
50,583.8881
51,586.5047
52,585.8986
53,588.2607
54,590.0331
55,592.25714
56,593.8043
57,595.9615
58,595.8184
59,598.08716
60,599.4352
61,601.09576
62,602.1717
63,603.97015
64,604.1002
65,605.71014
66,606.9738
67,608.7156
68,609.61017
69,611.53534
70,613.1711
71,614.15704
72,615.24335
73,616.80176
74,612.30176
75,613.513
76,614.539
77,614.1994
78,615.56323
79,616.98444
80,615.2583
81,616.56494
82,617.4829
83,617.2606
84,618.1662
85,619.4533
86,619.01556
87,620.0352
88,620.85187
89,621.872
90,622.83167
91,623.88354
92,624.62335
93,625.26025
94,625.69916
95,625.76825
96,626.39056
97,627.41455
98,625.6158
99,626.54144
100,627.2251
101,626.8773
102,627.59076
103,628.6241
104,629.5043
105,630.2858
106,630.96063
107,630.4987
108,630.934
109,632.0104
110,632.1864
111,633.1366
112,633.6703
113,634.57025
114,634.4153
115,635.28796
116,635.73914
117,635.2366
118,635.6651
119,636.5272
120,636.86115
121,637.5995
122,638.04645
123,637.89655
124,638.27814
125,638.95026
126,639.44714
127,640.1876
128,640.7526
129,641.03564
130,641.6118
131,642.31
132,642.73584
133,642.9464
134,643.25085
135,643.85504
136,642.9952
137,643.81335
138,644.2174
139,643.7703
140,644.3759
141,644.9355
142,644.22656
143,644.9045
144,645.29724
145,645.4498
146,645.9295
147,646.56274
148,645.13385
149,645.6078
150,645.92676
151,645.11304
152,645.2846
153,645.9763
154,645.5792
155,646.1029
156,646.4478
157,645.8398
158,646.2904
159,646.8702
160,646.0885
161,646.68304
162,646.92706
163,647.2285
164,647.65295
165,648.18085
166,646.9693
167,647.2474
168,647.5969
169,647.19104
170,647.7041
171,648.29504
172,648.23706
173,648.7344
174,649.1241
175,649.4531
176,649.4203
177,650.1013
178,649.9613
179,650.43866
180,650.72766
181,651.2247
182,651.50037
183,651.96906
184,652.1582
185,652.52655
186,652.7094
187,653.15546
188,652.04517
189,652.3494
190,652.5816
191,651.8219
192,652.1852
193,652.59827
194,652.78534
195,653.066
196,653.33044
197,653.5461
198,653.7784
199,654.2205
200,653.2141
201,653.6287
202,653.84625
203,653.959
204,653.2617
205,653.68677
206,653.38513
207,653.71356
208,653.9442
209,653.30817
210,653.57587
211,653.99915
212,653.92993
213,654.1894
214,654.36676
215,654.02484
216,654.1742
217,654.5388
218,653.9015
219,654.2485
220,654.4553
221,654.74774
222,654.96606
223,655.35364
224,655.572
225,656.00183
226,656.1292
227,656.51855
228,656.5119
229,656.9117
230,657.0904
231,657.2472
232,657.35254
233,657.6983
234,656.5317
235,656.87897
236,657.08655
237,657.2143
238,657.3325
239,657.68396
240,657.44025
241,657.704
242,657.89514
243,657.6478
244,657.73816
245,658.0084
246,658.0618
247,658.3205
248,658.55444
249,658.89075
250,659.0096
251,659.19257
252,659.3823
253,659.3608
254,659.5028
255,659.8319
256,659.47723
257,659.80176
258,659.8939
259,659.4673
260,659.5637
261,659.8516
262,659.5326
263,659.8978
264,660.0541
265,660.2729
266,660.4601
267,660.77637
268,659.94995
269,660.1745
270,660.30225
271,659.7947
272,659.8711
273,660.24255
274,659.86096
275,660.22485
276,660.3756
277,660.0891
278,660.3241
279,660.56604
280,660.1161
281,660.4569
282,660.5993
283,660.80786
284,660.94025
285,661.23126
286,660.956
287,661.2153
288,661.3337
289,661.55896
290,661.6104
291,661.7716
292,661.4246
293,661.56604
294,661.65784
295,661.90674
296,662.0571
297,662.36597
298,662.4867
299,662.3718
300,662.46094
301,662.7259
302,662.45215
303,662.3814
304,662.64484
305,662.5
306,662.6092
307,662.87634
308,662.63367
309,662.98035
310,663.08545
311,663.2372
312,663.3269
313,663.56
314,662.75757
315,662.95996
316,663.0386
317,663.2577
318,663.40424
319,663.66547
320,663.451
321,663.62524
322,663.7742
323,663.54553
324,663.6002
325,663.8429
326,663.4564
327,663.6726
328,663.78284
329,663.4992
330,663.5637
331,663.8445
332,663.6012
333,663.7849
334,663.9398
335,663.51074
336,663.6821
337,663.8073
338,663.2271
339,663.436
340,663.5236
341,663.6439
342,663.75006
343,663.9279
344,663.6306
345,663.7629
346,663.91064
347,664.0876
348,664.2139
349,664.3393
350,663.7672
351,663.9379
352,664.03815
353,663.7354
354,663.84503
355,664.04425
356,663.48114
357,663.70526
358,663.8052
359,663.9232
360,663.99506
361,664.18225
362,663.86536
363,664.0591
364,664.1498
365,664.30084
366,664.4252
367,664.6342
368,664.73883
369,664.7176
370,664.942
371,665.1502
372,665.2077
373,665.32745
374,665.3949
375,665.6245
376,665.70044
377,665.8681
378,665.88776
379,666.07623
380,666.12036
381,666.38904
382,666.4605
383,666.664
384,666.71326
385,666.4516
386,666.5847
387,666.77704
388,666.6373
389,666.7682
390,666.9158
391,666.66943
392,666.7613
393,666.9062
394,666.3169
395,666.47095
396,666.53906
397,666.2093
398,666.2764
399,666.36383
400,665.54846
401,665.79114
402,665.88556
403,665.45306
404,665.5298
405,665.7203
406,665.5859
407,665.7837
408,665.8604
409,665.9852
410,666.086
411,666.2763
412,666.3874
413,666.56
414,666.3819
415,666.52386
416,666.57336
417,666.7848
418,666.64526
419,666.83606
420,666.9078
421,667.0543
422,667.1515
423,667.3418
424,667.38385
425,667.59
426,667.63
427,667.8513
428,667.86096
429,668.0849
430,668.1346
431,667.8962
432,667.9595
433,668.163
434,667.9378
435,668.08026
436,668.27014
437,668.0463
438,668.1101
439,668.2689
440,667.95605
441,668.16425
442,668.20197
443,667.9148
444,667.9786
445,668.08514
446,668.0206
447,668.10864
448,668.18756
449,668.30426
450,668.37396
451,668.5312
452,668.54016
453,668.6808
454,668.7817
455,668.5874
456,668.63947
457,668.74884
458,668.70483
459,668.81683
460,668.86176
461,669.0637
462,669.0939
463,669.28735
464,669.3378
