Iterations,MLUPS
0,0
1,2.756613
2,4.996831
3,6.6914845
4,8.220879
5,9.541712
6,10.700642
7,11.549287
8,12.454514
9,13.257552
10,13.975472
11,14.45476
12,15.023737
13,15.5663
14,16.041492
15,16.34321
16,16.756182
17,17.144835
18,17.490858
19,17.671164
20,17.963264
21,18.296682
22,18.57731
23,18.658632
24,18.912752
25,19.170694
26,19.394049
27,19.491783
28,19.699608
29,19.87761
30,20.073277
31,20.074642
32,20.245266
33,20.414816
34,20.563944
35,20.592733
36,20.773424
37,20.896097
38,21.02364
39,21.145203
40,21.26573
41,21.391905
42,21.49923
43,21.370016
44,21.478506
45,21.580502
46,21.678473
47,21.69591
48,21.793861
49,21.882498
50,21.964878
51,22.062832
52,22.144587
53,22.222359
54,22.292356
55,22.190107
56,22.247019
57,22.338827
58,22.403091
59,22.376204
60,22.425308
61,22.49957
62,22.566471
63,22.551378
64,22.60165
65,22.67543
66,22.732086
67,22.722176
68,22.761065
69,22.816292
70,22.872162
71,22.8543
72,22.912912
73,22.963802
74,23.00739
75,22.99939
76,23.04072
77,23.082357
78,23.12707
79,23.111986
80,23.178745
81,23.219913
82,23.253305
83,23.299341
84,23.338219
85,23.384134
86,23.427908
87,23.40087
88,23.441856
89,23.479052
90,23.514069
91,23.483831
92,23.522448
93,23.559122
94,23.589874
95,23.559214
96,23.60809
97,23.6412
98,23.67665
99,23.642653
100,23.673805
101,23.704855
102,23.73596
103,23.653414
104,23.667522
105,23.70845
106,23.730429
107,23.713457
108,23.736425
109,23.765608
110,23.79197
111,23.780869
112,23.822456
113,23.846642
114,23.876614
115,23.841822
116,23.876501
117,23.900782
118,23.925991
119,23.900293
120,23.930506
121,23.953125
122,23.981215
123,23.9479
124,23.976343
125,24.004305
126,24.027168
127,23.993868
128,24.03133
129,24.054207
130,24.076372
131,24.091099
132,24.117004
133,24.137068
134,24.15723
135,24.139853
136,24.154108
137,24.175467
138,24.195784
139,24.170504
140,24.199923
141,24.219854
142,24.239248
143,24.168482
144,24.194767
145,24.210308
146,24.228186
147,24.251204
148,24.268303
149,24.288023
150,24.305916
151,24.280264
152,24.304575
153,24.32252
154,24.3403
155,24.274738
156,24.297436
157,24.30911
158,24.326075
159,24.342941
160,24.364695
161,24.378416
162,24.396563
163,24.329327
164,24.340736
165,24.361544
166,24.374598
167,24.364777
168,24.374989
169,24.391588
170,24.405712
171,24.39177
172,24.40883
173,24.423145
174,24.437607
175,24.419874
176,24.43949
177,24.454311
178,24.468466
179,24.483158
180,24.491245
181,24.511656
182,24.525488
183,24.50551
184,24.520079
185,24.53405
186,24.547573
187,24.492962
188,24.503057
189,24.523933
190,24.536093
191,24.548199
192,24.558851
193,24.576183
194,24.589245
195,24.531157
196,24.553228
197,24.565704
198,24.578377
199,24.55773
200,24.569603
201,24.579948
202,24.593596
203,24.554209
204,24.558813
205,24.572737
206,24.584429
207,24.575808
208,24.59217
209,24.60375
210,24.61547
211,24.623133
212,24.635578
213,24.649702
214,24.66201
215,24.644642
216,24.65159
217,24.662844
218,24.677263
219,24.625616
