Iterations,MLUPS
0,62.91456
1,73.400314
2,83.88608
3,94.37184
4,104.8576
5,115.34335
6,125.82912
7,136.31488
8,146.80063
9,157.28639
10,167.77216
11,178.25792
12,188.74368
13,99.614716
14,104.8576
15,110.10048
16,115.34335
17,120.586235
18,125.82912
19,131.07199
20,136.31488
21,141.55775
22,146.80063
23,152.04352
24,157.28639
25,162.52928
26,111.84811
27,115.34335
28,118.838615
29,122.33386
30,125.829124
31,129.32437
32,132.81963
33,136.31488
34,139.81013
35,143.30537
36,146.80064
37,150.29588
38,153.79114
39,117.9648
40,120.586235
41,123.20768
42,125.82912
43,128.45056
44,131.07199
45,133.69344
46,136.31488
47,138.93631
48,141.55775
49,144.1792
50,146.80063
51,149.42207
52,121.63481
53,123.73197
54,125.82912
55,127.92627
56,130.02342
57,132.12057
58,134.21773
59,136.31488
60,138.41202
61,140.50919
62,142.60634
63,144.70348
64,146.80063
65,124.08149
66,125.829124
67,127.576744
68,129.32437
69,131.072
70,132.81963
71,134.56725
72,136.31488
73,138.0625
74,139.81013
75,141.55775
76,143.30537
77,145.05301
78,125.82912
79,127.32708
80,128.82504
81,130.32301
82,131.82097
83,133.31894
84,134.81691
85,136.31488
86,137.81284
87,139.3108
88,140.80878
89,142.30673
90,143.8047
91,127.13984
92,128.45056
93,129.76128
94,131.07199
95,132.38272
96,133.69344
97,135.00415
98,136.31488
99,137.6256
100,138.93631
101,140.24704
102,141.55775
103,126.994194
104,128.15929
105,129.32437
106,130.48944
107,131.65454
108,132.81963
109,133.98471
110,135.1498
111,136.31488
112,137.47997
113,138.64505
114,139.81012
115,140.97522
116,127.92627
117,128.97484
118,130.02342
119,131.07199
120,132.12057
121,133.16916
122,134.21773
123,135.2663
124,136.31488
125,137.36345
126,138.41202
127,139.4606
128,140.50919
129,128.68886
130,129.64212
131,130.59537
132,131.54861
133,132.50188
134,133.45512
135,134.40837
136,135.36163
137,136.31488
138,137.26813
139,138.22137
140,139.17462
141,128.45056
142,129.32437
143,130.19818
144,131.072
145,131.94582
146,132.81963
147,133.69344
148,134.56725
149,135.44106
150,136.31488
151,137.18869
152,138.0625
153,128.24892
154,129.05551
155,129.86209
156,130.6687
157,131.4753
158,132.28189
159,133.08849
160,133.89508
161,134.70168
162,135.50829
163,136.31488
164,137.12148
165,128.07607
166,128.82504
167,129.57402
168,130.32301
169,131.07199
170,131.82097
171,132.56996
172,133.31894
173,134.06793
174,134.81691
175,135.56589
176,136.31488
177,137.06386
178,128.62532
179,129.32437
180,130.02342
181,130.72247
182,131.42152
183,132.12057
184,132.81963
185,133.51868
186,134.21773
187,134.91678
188,135.61583
189,136.31488
190,137.01393
191,129.10591
192,129.76128
193,130.41664
194,131.07199
195,131.72736
196,132.38272
197,133.03807
198,133.69344
199,134.3488
200,135.00415
201,135.65952
202,136.31488
203,128.91316
204,129.52997
205,130.14679
206,130.76358
207,131.3804
208,131.99721
209,132.61401
210,133.23083
211,133.84764
212,134.46445
213,135.08125
214,135.69807
215,136.31487
216,129.32437
217,129.90692
218,130.48944
219,131.07199
220,131.65454
221,132.23709
222,132.81963
223,133.40216
224,133.98471
225,134.56725
226,135.1498
227,135.73235
228,136.31488
229,129.69229
230,130.24419
231,130.79605
232,131.34795
233,131.89983
234,132.4517
235,133.00359
236,133.55547
237,134.10735
238,134.65923
239,135.21112
240,135.76299
241,129.49913
242,130.02342
243,130.5477
244,131.07199
245,131.59628
246,132.12057
247,132.64487
248,133.16916
249,133.69344
250,134.21773
251,134.74202
252,135.2663
