Iterations,MLUPS
0,0
1,170.26604
2,254.07774
3,304.3887
4,337.92206
5,361.92487
6,379.13733
7,393.36932
8,404.56235
9,413.57248
10,421.13275
11,427.68796
12,433.2934
13,438.1917
14,442.3659
15,446.17828
16,449.67987
17,452.84125
18,455.5297
19,457.9769
20,460.2054
21,462.28262
22,464.08072
23,465.8571
24,467.52808
25,468.98734
26,470.15482
27,471.46384
28,472.7137
29,473.90598
30,475.00836
31,475.94754
32,476.9309
33,477.79752
34,478.48975
35,479.21353
36,479.98135
37,480.7703
38,477.71085
39,469.65436
40,462.35706
41,455.83267
42,449.4561
43,443.67505
44,438.33414
45,433.20245
46,428.41016
47,423.9634
48,419.8407
49,415.90665
50,412.24286
51,408.72617
52,405.39078
53,402.36078
54,399.41397
55,396.6361
56,393.92093
57,391.39655
58,389.0412
59,386.7096
60,384.45108
61,382.33255
62,380.32224
63,378.3462
64,376.44922
65,374.70218
66,372.97986
67,371.3297
68,369.74893
69,368.26794
70,366.77032
71,365.3113
72,363.91556
73,362.57993
74,361.3581
75,360.11487
76,358.88257
77,357.79095
78,356.69223
79,355.5911
80,354.5335
81,353.51846
82,352.5579
83,351.6163
84,350.72076
85,349.83536
86,348.94757
87,348.10413
88,347.26245
89,346.41977
90,345.6536
91,344.85904
92,344.0845
93,343.3675
94,342.7033
95,341.99997
96,341.29373
97,340.65686
98,340.0229
99,339.38757
100,338.78653
101,338.19873
102,337.5963
103,337.00937
104,336.42648
105,335.92664
106,335.39673
107,334.8523
108,334.31125
109,333.81412
110,333.30606
111,332.84174
112,332.35968
113,331.90768
114,331.4502
115,330.99088
116,330.55194
117,330.1227
118,329.7243
119,329.3012
120,328.90927
121,328.50314
122,328.10495
123,327.71777
124,327.33984
125,326.98727
126,326.64383
127,326.28226
128,325.92197
129,325.59116
130,325.25745
131,324.9294
132,324.61224
133,324.2895
134,323.97168
135,323.67413
136,323.37048
137,323.07343
138,322.76065
139,322.4823
140,322.22336
141,321.9385
142,321.6813
143,321.4014
144,321.1287
145,320.87402
146,320.60355
147,320.3613
148,320.13617
149,319.87482
150,319.6275
151,319.3898
152,319.1608
153,318.93198
154,318.71567
155,318.4878
156,318.2645
157,318.04175
158,317.833
159,317.6329
160,317.42282
161,317.2105
162,317.00696
163,316.7985
164,316.58975
165,316.38904
166,316.20584
167,316.01236
168,315.82797
169,315.6468
170,315.44208
171,315.25674
172,315.0722
173,314.89642
174,314.73398
175,314.55554
176,314.06674
177,314.23367
178,314.06024
179,313.88022
180,313.73154
181,313.58655
182,313.41653
183,313.26013
184,313.09824
185,312.9446
186,312.8077
187,312.65802
188,312.50784
189,312.38422
190,312.2468
191,312.13345
192,312.0044
193,311.86298
194,311.7302
195,311.59442
196,311.46243
197,311.33673
198,311.20447
199,311.07086
200,310.94208
201,310.81104
202,310.70294
